python train.py --epochs 300
--- Training miap_max_ranking_L3_H129 on cuda ---
Loading dataset_train into memory...
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 4427/4427 [00:06<00:00, 642.59it/s]
Loading dataset_val into memory...
100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 886/886 [00:01<00:00, 832.15it/s]
/home/schterben/miniconda3/envs/miap_gasse/lib/python3.10/site-packages/torch_geometric/utils/_scatter.py:91: UserWarning: The usage of `scatter(reduce='max')` can be accelerated via the 'torch-scatter' package, but it was not found
  warnings.warn(
Ep 113 | T_Loss: 0.0477 T_Acc@1: 0.2052 T_Acc@5: 0.6443 | V_Loss: 0.0673 V_Acc@1: 0.1444 V_Acc@5: 0.5286 | LR: 1.0e-03
Ep 114 | T_Loss: 0.0466 T_Acc@1: 0.2106 T_Acc@5: 0.6495 | V_Loss: 0.0658 V_Acc@1: 0.1394 V_Acc@5: 0.5518 | LR: 1.0e-03
Ep 115 | T_Loss: 0.0467 T_Acc@1: 0.2033 T_Acc@5: 0.6448 | V_Loss: 0.0680 V_Acc@1: 0.1517 V_Acc@5: 0.5303 | LR: 1.0e-03
Ep 116 | T_Loss: 0.0467 T_Acc@1: 0.2010 T_Acc@5: 0.6509 | V_Loss: 0.0681 V_Acc@1: 0.1488 V_Acc@5: 0.5359 | LR: 1.0e-03
Ep 117 | T_Loss: 0.0454 T_Acc@1: 0.2149 T_Acc@5: 0.6543 | V_Loss: 0.0651 V_Acc@1: 0.1329 V_Acc@5: 0.5319 | LR: 1.0e-03
Ep 118 | T_Loss: 0.0453 T_Acc@1: 0.2188 T_Acc@5: 0.6614 | V_Loss: 0.0673 V_Acc@1: 0.1474 V_Acc@5: 0.5203 | LR: 1.0e-03
Ep 119 | T_Loss: 0.0442 T_Acc@1: 0.2190 T_Acc@5: 0.6676 | V_Loss: 0.0673 V_Acc@1: 0.1519 V_Acc@5: 0.5506 | LR: 1.0e-03
Ep 120 | T_Loss: 0.0444 T_Acc@1: 0.2205 T_Acc@5: 0.6654 | V_Loss: 0.0667 V_Acc@1: 0.1562 V_Acc@5: 0.5248 | LR: 1.0e-03
Ep 121 | T_Loss: 0.0423 T_Acc@1: 0.2312 T_Acc@5: 0.6872 | V_Loss: 0.0672 V_Acc@1: 0.1515 V_Acc@5: 0.5389 | LR: 1.0e-03
Ep 122 | T_Loss: 0.0427 T_Acc@1: 0.2278 T_Acc@5: 0.6899 | V_Loss: 0.0673 V_Acc@1: 0.1394 V_Acc@5: 0.5408 | LR: 1.0e-03
Ep 123 | T_Loss: 0.0429 T_Acc@1: 0.2227 T_Acc@5: 0.6736 | V_Loss: 0.0712 V_Acc@1: 0.1459 V_Acc@5: 0.5317 | LR: 1.0e-03
Ep 124 | T_Loss: 0.0418 T_Acc@1: 0.2389 T_Acc@5: 0.6873 | V_Loss: 0.0708 V_Acc@1: 0.1320 V_Acc@5: 0.5324 | LR: 1.0e-03
Ep 125 | T_Loss: 0.0412 T_Acc@1: 0.2285 T_Acc@5: 0.6897 | V_Loss: 0.0704 V_Acc@1: 0.1465 V_Acc@5: 0.5297 | LR: 1.0e-03
Ep 126 | T_Loss: 0.0404 T_Acc@1: 0.2470 T_Acc@5: 0.7045 | V_Loss: 0.0720 V_Acc@1: 0.1479 V_Acc@5: 0.5148 | LR: 1.0e-03
Ep 127 | T_Loss: 0.0410 T_Acc@1: 0.2362 T_Acc@5: 0.6906 | V_Loss: 0.0696 V_Acc@1: 0.1385 V_Acc@5: 0.5393 | LR: 1.0e-03
Ep 128 | T_Loss: 0.0411 T_Acc@1: 0.2327 T_Acc@5: 0.6968 | V_Loss: 0.0683 V_Acc@1: 0.1541 V_Acc@5: 0.5484 | LR: 1.0e-03
Ep 129 | T_Loss: 0.0397 T_Acc@1: 0.2462 T_Acc@5: 0.7078 | V_Loss: 0.0746 V_Acc@1: 0.1428 V_Acc@5: 0.5253 | LR: 1.0e-03
Ep 130 | T_Loss: 0.0407 T_Acc@1: 0.2466 T_Acc@5: 0.7026 | V_Loss: 0.0710 V_Acc@1: 0.1448 V_Acc@5: 0.5299 | LR: 1.0e-03
Ep 131 | T_Loss: 0.0382 T_Acc@1: 0.2558 T_Acc@5: 0.7138 | V_Loss: 0.0715 V_Acc@1: 0.1461 V_Acc@5: 0.5281 | LR: 1.0e-03
Ep 132 | T_Loss: 0.0379 T_Acc@1: 0.2681 T_Acc@5: 0.7237 | V_Loss: 0.0660 V_Acc@1: 0.1575 V_Acc@5: 0.5482 | LR: 1.0e-03
Ep 133 | T_Loss: 0.0368 T_Acc@1: 0.2587 T_Acc@5: 0.7406 | V_Loss: 0.0715 V_Acc@1: 0.1537 V_Acc@5: 0.5366 | LR: 1.0e-03
Ep 134 | T_Loss: 0.0368 T_Acc@1: 0.2751 T_Acc@5: 0.7270 | V_Loss: 0.0763 V_Acc@1: 0.1428 V_Acc@5: 0.5237 | LR: 1.0e-03
Ep 135 | T_Loss: 0.0363 T_Acc@1: 0.2729 T_Acc@5: 0.7412 | V_Loss: 0.0713 V_Acc@1: 0.1405 V_Acc@5: 0.5365 | LR: 1.0e-03
Ep 136 | T_Loss: 0.0352 T_Acc@1: 0.2779 T_Acc@5: 0.7438 | V_Loss: 0.0704 V_Acc@1: 0.1592 V_Acc@5: 0.5328 | LR: 1.0e-03
Ep 137 | T_Loss: 0.0356 T_Acc@1: 0.2839 T_Acc@5: 0.7397 | V_Loss: 0.0754 V_Acc@1: 0.1469 V_Acc@5: 0.5070 | LR: 1.0e-03
Ep 138 | T_Loss: 0.0352 T_Acc@1: 0.2797 T_Acc@5: 0.7420 | V_Loss: 0.0707 V_Acc@1: 0.1405 V_Acc@5: 0.5573 | LR: 1.0e-03
Ep 139 | T_Loss: 0.0339 T_Acc@1: 0.2906 T_Acc@5: 0.7540 | V_Loss: 0.0733 V_Acc@1: 0.1601 V_Acc@5: 0.5337 | LR: 1.0e-03
Ep 140 | T_Loss: 0.0340 T_Acc@1: 0.2852 T_Acc@5: 0.7524 | V_Loss: 0.0734 V_Acc@1: 0.1582 V_Acc@5: 0.5384 | LR: 1.0e-03
Ep 141 | T_Loss: 0.0336 T_Acc@1: 0.2925 T_Acc@5: 0.7646 | V_Loss: 0.0750 V_Acc@1: 0.1465 V_Acc@5: 0.5304 | LR: 1.0e-03
Ep 142 | T_Loss: 0.0341 T_Acc@1: 0.2951 T_Acc@5: 0.7504 | V_Loss: 0.0744 V_Acc@1: 0.1380 V_Acc@5: 0.5190 | LR: 1.0e-03
Ep 143 | T_Loss: 0.0332 T_Acc@1: 0.2897 T_Acc@5: 0.7593 | V_Loss: 0.0774 V_Acc@1: 0.1483 V_Acc@5: 0.5223 | LR: 1.0e-03
Ep 144 | T_Loss: 0.0311 T_Acc@1: 0.3103 T_Acc@5: 0.7773 | V_Loss: 0.0784 V_Acc@1: 0.1588 V_Acc@5: 0.5192 | LR: 1.0e-03
Ep 145 | T_Loss: 0.0324 T_Acc@1: 0.2999 T_Acc@5: 0.7779 | V_Loss: 0.0774 V_Acc@1: 0.1510 V_Acc@5: 0.5357 | LR: 1.0e-03
Ep 146 | T_Loss: 0.0311 T_Acc@1: 0.3115 T_Acc@5: 0.7774 | V_Loss: 0.0808 V_Acc@1: 0.1484 V_Acc@5: 0.5227 | LR: 1.0e-03
Ep 147 | T_Loss: 0.0313 T_Acc@1: 0.3134 T_Acc@5: 0.7784 | V_Loss: 0.0776 V_Acc@1: 0.1441 V_Acc@5: 0.5273 | LR: 1.0e-03
Ep 148 | T_Loss: 0.0305 T_Acc@1: 0.3177 T_Acc@5: 0.7916 | V_Loss: 0.0760 V_Acc@1: 0.1523 V_Acc@5: 0.5292 | LR: 1.0e-03
Ep 149 | T_Loss: 0.0300 T_Acc@1: 0.3182 T_Acc@5: 0.7896 | V_Loss: 0.0767 V_Acc@1: 0.1456 V_Acc@5: 0.5134 | LR: 1.0e-03
Ep 150 | T_Loss: 0.0291 T_Acc@1: 0.3327 T_Acc@5: 0.8061 | V_Loss: 0.0737 V_Acc@1: 0.1486 V_Acc@5: 0.5312 | LR: 1.0e-03
Ep 151 | T_Loss: 0.0291 T_Acc@1: 0.3263 T_Acc@5: 0.7972 | V_Loss: 0.0764 V_Acc@1: 0.1434 V_Acc@5: 0.5322 | LR: 1.0e-03
Ep 152 | T_Loss: 0.0281 T_Acc@1: 0.3325 T_Acc@5: 0.8048 | V_Loss: 0.0785 V_Acc@1: 0.1423 V_Acc@5: 0.5255 | LR: 1.0e-03
Ep 153 | T_Loss: 0.0277 T_Acc@1: 0.3433 T_Acc@5: 0.8116 | V_Loss: 0.0782 V_Acc@1: 0.1365 V_Acc@5: 0.5199 | LR: 1.0e-03
Ep 154 | T_Loss: 0.0290 T_Acc@1: 0.3320 T_Acc@5: 0.8015 | V_Loss: 0.0745 V_Acc@1: 0.1592 V_Acc@5: 0.5446 | LR: 1.0e-03
Ep 155 | T_Loss: 0.0268 T_Acc@1: 0.3532 T_Acc@5: 0.8199 | V_Loss: 0.0751 V_Acc@1: 0.1486 V_Acc@5: 0.5290 | LR: 1.0e-03
Ep 156 | T_Loss: 0.0266 T_Acc@1: 0.3541 T_Acc@5: 0.8172 | V_Loss: 0.0799 V_Acc@1: 0.1486 V_Acc@5: 0.5065 | LR: 1.0e-03
Ep 157 | T_Loss: 0.0274 T_Acc@1: 0.3534 T_Acc@5: 0.8149 | V_Loss: 0.0762 V_Acc@1: 0.1412 V_Acc@5: 0.5248 | LR: 1.0e-03
Ep 158 | T_Loss: 0.0261 T_Acc@1: 0.3632 T_Acc@5: 0.8260 | V_Loss: 0.0792 V_Acc@1: 0.1499 V_Acc@5: 0.5177 | LR: 1.0e-03
Ep 159 | T_Loss: 0.0264 T_Acc@1: 0.3617 T_Acc@5: 0.8229 | V_Loss: 0.0797 V_Acc@1: 0.1350 V_Acc@5: 0.5248 | LR: 1.0e-03
Ep 160 | T_Loss: 0.0255 T_Acc@1: 0.3712 T_Acc@5: 0.8306 | V_Loss: 0.0818 V_Acc@1: 0.1441 V_Acc@5: 0.5317 | LR: 1.0e-03
Ep 161 | T_Loss: 0.0242 T_Acc@1: 0.3716 T_Acc@5: 0.8423 | V_Loss: 0.0830 V_Acc@1: 0.1370 V_Acc@5: 0.5295 | LR: 1.0e-03
Ep 162 | T_Loss: 0.0241 T_Acc@1: 0.3829 T_Acc@5: 0.8475 | V_Loss: 0.0816 V_Acc@1: 0.1713 V_Acc@5: 0.5187 | LR: 1.0e-03
Ep 163 | T_Loss: 0.0249 T_Acc@1: 0.3735 T_Acc@5: 0.8420 | V_Loss: 0.0812 V_Acc@1: 0.1622 V_Acc@5: 0.5515 | LR: 1.0e-03
Ep 164 | T_Loss: 0.0237 T_Acc@1: 0.3915 T_Acc@5: 0.8532 | V_Loss: 0.0812 V_Acc@1: 0.1484 V_Acc@5: 0.5241 | LR: 1.0e-03
Ep 165 | T_Loss: 0.0236 T_Acc@1: 0.3856 T_Acc@5: 0.8465 | V_Loss: 0.0766 V_Acc@1: 0.1481 V_Acc@5: 0.5463 | LR: 1.0e-03
Ep 166 | T_Loss: 0.0224 T_Acc@1: 0.3975 T_Acc@5: 0.8600 | V_Loss: 0.0813 V_Acc@1: 0.1555 V_Acc@5: 0.5400 | LR: 1.0e-03
Ep 167 | T_Loss: 0.0225 T_Acc@1: 0.4074 T_Acc@5: 0.8629 | V_Loss: 0.0796 V_Acc@1: 0.1493 V_Acc@5: 0.5386 | LR: 1.0e-03
Ep 168 | T_Loss: 0.0228 T_Acc@1: 0.3903 T_Acc@5: 0.8545 | V_Loss: 0.0798 V_Acc@1: 0.1512 V_Acc@5: 0.5549 | LR: 1.0e-03
Ep 169 | T_Loss: 0.0227 T_Acc@1: 0.3991 T_Acc@5: 0.8617 | V_Loss: 0.0816 V_Acc@1: 0.1624 V_Acc@5: 0.5346 | LR: 1.0e-03
Ep 170 | T_Loss: 0.0225 T_Acc@1: 0.4094 T_Acc@5: 0.8590 | V_Loss: 0.0772 V_Acc@1: 0.1437 V_Acc@5: 0.5509 | LR: 1.0e-03
Ep 171 | T_Loss: 0.0212 T_Acc@1: 0.4167 T_Acc@5: 0.8710 | V_Loss: 0.0852 V_Acc@1: 0.1405 V_Acc@5: 0.5353 | LR: 1.0e-03
Ep 172 | T_Loss: 0.0204 T_Acc@1: 0.4184 T_Acc@5: 0.8826 | V_Loss: 0.0820 V_Acc@1: 0.1530 V_Acc@5: 0.5404 | LR: 1.0e-03
Ep 173 | T_Loss: 0.0211 T_Acc@1: 0.4154 T_Acc@5: 0.8741 | V_Loss: 0.0790 V_Acc@1: 0.1617 V_Acc@5: 0.5451 | LR: 1.0e-03
Ep 174 | T_Loss: 0.0204 T_Acc@1: 0.4189 T_Acc@5: 0.8813 | V_Loss: 0.0887 V_Acc@1: 0.1541 V_Acc@5: 0.5522 | LR: 1.0e-03
Ep 175 | T_Loss: 0.0208 T_Acc@1: 0.4192 T_Acc@5: 0.8797 | V_Loss: 0.0790 V_Acc@1: 0.1595 V_Acc@5: 0.5273 | LR: 1.0e-03
Ep 176 | T_Loss: 0.0200 T_Acc@1: 0.4260 T_Acc@5: 0.8840 | V_Loss: 0.0844 V_Acc@1: 0.1553 V_Acc@5: 0.5267 | LR: 1.0e-03
Ep 177 | T_Loss: 0.0200 T_Acc@1: 0.4319 T_Acc@5: 0.8847 | V_Loss: 0.0827 V_Acc@1: 0.1597 V_Acc@5: 0.5262 | LR: 1.0e-03
Ep 178 | T_Loss: 0.0198 T_Acc@1: 0.4326 T_Acc@5: 0.8842 | V_Loss: 0.0839 V_Acc@1: 0.1517 V_Acc@5: 0.5532 | LR: 1.0e-03
Ep 179 | T_Loss: 0.0190 T_Acc@1: 0.4478 T_Acc@5: 0.8891 | V_Loss: 0.0809 V_Acc@1: 0.1651 V_Acc@5: 0.5462 | LR: 1.0e-03
Ep 180 | T_Loss: 0.0200 T_Acc@1: 0.4364 T_Acc@5: 0.8818 | V_Loss: 0.0796 V_Acc@1: 0.1629 V_Acc@5: 0.5554 | LR: 1.0e-03
Ep 181 | T_Loss: 0.0195 T_Acc@1: 0.4509 T_Acc@5: 0.8883 | V_Loss: 0.0815 V_Acc@1: 0.1811 V_Acc@5: 0.5484 | LR: 1.0e-03
Ep 182 | T_Loss: 0.0183 T_Acc@1: 0.4573 T_Acc@5: 0.9016 | V_Loss: 0.0786 V_Acc@1: 0.1735 V_Acc@5: 0.5448 | LR: 1.0e-03
Ep 183 | T_Loss: 0.0182 T_Acc@1: 0.4611 T_Acc@5: 0.8961 | V_Loss: 0.0820 V_Acc@1: 0.1666 V_Acc@5: 0.5248 | LR: 1.0e-03
Ep 184 | T_Loss: 0.0191 T_Acc@1: 0.4400 T_Acc@5: 0.8909 | V_Loss: 0.0815 V_Acc@1: 0.1620 V_Acc@5: 0.5498 | LR: 1.0e-03
Ep 185 | T_Loss: 0.0179 T_Acc@1: 0.4582 T_Acc@5: 0.9018 | V_Loss: 0.0829 V_Acc@1: 0.1696 V_Acc@5: 0.5430 | LR: 1.0e-03
Ep 186 | T_Loss: 0.0172 T_Acc@1: 0.4734 T_Acc@5: 0.9112 | V_Loss: 0.0834 V_Acc@1: 0.1642 V_Acc@5: 0.5527 | LR: 1.0e-03
Ep 187 | T_Loss: 0.0168 T_Acc@1: 0.4919 T_Acc@5: 0.9121 | V_Loss: 0.0815 V_Acc@1: 0.1653 V_Acc@5: 0.5532 | LR: 1.0e-03
Ep 188 | T_Loss: 0.0163 T_Acc@1: 0.4948 T_Acc@5: 0.9103 | V_Loss: 0.0833 V_Acc@1: 0.1510 V_Acc@5: 0.5567 | LR: 1.0e-03
Ep 189 | T_Loss: 0.0181 T_Acc@1: 0.4629 T_Acc@5: 0.9004 | V_Loss: 0.0832 V_Acc@1: 0.1566 V_Acc@5: 0.5499 | LR: 1.0e-03
Ep 190 | T_Loss: 0.0168 T_Acc@1: 0.4768 T_Acc@5: 0.9121 | V_Loss: 0.0822 V_Acc@1: 0.1426 V_Acc@5: 0.5391 | LR: 1.0e-03
Ep 191 | T_Loss: 0.0160 T_Acc@1: 0.4888 T_Acc@5: 0.9219 | V_Loss: 0.0822 V_Acc@1: 0.1687 V_Acc@5: 0.5485 | LR: 1.0e-03
Ep 192 | T_Loss: 0.0167 T_Acc@1: 0.4870 T_Acc@5: 0.9136 | V_Loss: 0.0843 V_Acc@1: 0.1664 V_Acc@5: 0.5382 | LR: 1.0e-03
Ep 193 | T_Loss: 0.0158 T_Acc@1: 0.4998 T_Acc@5: 0.9166 | V_Loss: 0.0830 V_Acc@1: 0.1684 V_Acc@5: 0.5498 | LR: 1.0e-03
Ep 194 | T_Loss: 0.0165 T_Acc@1: 0.4882 T_Acc@5: 0.9188 | V_Loss: 0.0810 V_Acc@1: 0.1640 V_Acc@5: 0.5413 | LR: 1.0e-03
Ep 195 | T_Loss: 0.0162 T_Acc@1: 0.4981 T_Acc@5: 0.9150 | V_Loss: 0.0825 V_Acc@1: 0.1720 V_Acc@5: 0.5435 | LR: 1.0e-03
Ep 196 | T_Loss: 0.0155 T_Acc@1: 0.5089 T_Acc@5: 0.9169 | V_Loss: 0.0868 V_Acc@1: 0.1640 V_Acc@5: 0.5386 | LR: 1.0e-03
Ep 197 | T_Loss: 0.0159 T_Acc@1: 0.4957 T_Acc@5: 0.9212 | V_Loss: 0.0853 V_Acc@1: 0.1785 V_Acc@5: 0.5487 | LR: 1.0e-03
Ep 198 | T_Loss: 0.0153 T_Acc@1: 0.4994 T_Acc@5: 0.9250 | V_Loss: 0.0774 V_Acc@1: 0.1696 V_Acc@5: 0.5527 | LR: 1.0e-03
Ep 199 | T_Loss: 0.0151 T_Acc@1: 0.5085 T_Acc@5: 0.9266 | V_Loss: 0.0840 V_Acc@1: 0.1506 V_Acc@5: 0.5321 | LR: 1.0e-03
Ep 200 | T_Loss: 0.0146 T_Acc@1: 0.5213 T_Acc@5: 0.9308 | V_Loss: 0.0862 V_Acc@1: 0.1687 V_Acc@5: 0.5448 | LR: 1.0e-03
Ep 201 | T_Loss: 0.0152 T_Acc@1: 0.5040 T_Acc@5: 0.9224 | V_Loss: 0.0851 V_Acc@1: 0.1789 V_Acc@5: 0.5243 | LR: 1.0e-03
Ep 202 | T_Loss: 0.0150 T_Acc@1: 0.5056 T_Acc@5: 0.9286 | V_Loss: 0.0859 V_Acc@1: 0.1506 V_Acc@5: 0.5328 | LR: 1.0e-03
Ep 203 | T_Loss: 0.0137 T_Acc@1: 0.5385 T_Acc@5: 0.9384 | V_Loss: 0.0869 V_Acc@1: 0.1629 V_Acc@5: 0.5424 | LR: 1.0e-03
Ep 204 | T_Loss: 0.0153 T_Acc@1: 0.5058 T_Acc@5: 0.9217 | V_Loss: 0.0876 V_Acc@1: 0.1629 V_Acc@5: 0.5065 | LR: 1.0e-03
Ep 205 | T_Loss: 0.0149 T_Acc@1: 0.5225 T_Acc@5: 0.9248 | V_Loss: 0.0852 V_Acc@1: 0.1599 V_Acc@5: 0.5225 | LR: 1.0e-03
Ep 206 | T_Loss: 0.0149 T_Acc@1: 0.5206 T_Acc@5: 0.9264 | V_Loss: 0.0896 V_Acc@1: 0.1673 V_Acc@5: 0.5292 | LR: 1.0e-03
Ep 207 | T_Loss: 0.0153 T_Acc@1: 0.5144 T_Acc@5: 0.9270 | V_Loss: 0.0853 V_Acc@1: 0.1519 V_Acc@5: 0.5270 | LR: 1.0e-03
Ep 208 | T_Loss: 0.0141 T_Acc@1: 0.5262 T_Acc@5: 0.9290 | V_Loss: 0.0863 V_Acc@1: 0.1564 V_Acc@5: 0.5274 | LR: 1.0e-03
Ep 209 | T_Loss: 0.0138 T_Acc@1: 0.5409 T_Acc@5: 0.9325 | V_Loss: 0.0844 V_Acc@1: 0.1700 V_Acc@5: 0.5439 | LR: 1.0e-03
Ep 210 | T_Loss: 0.0157 T_Acc@1: 0.5102 T_Acc@5: 0.9147 | V_Loss: 0.0878 V_Acc@1: 0.1700 V_Acc@5: 0.5429 | LR: 1.0e-03
Ep 211 | T_Loss: 0.0134 T_Acc@1: 0.5535 T_Acc@5: 0.9384 | V_Loss: 0.0882 V_Acc@1: 0.1668 V_Acc@5: 0.5464 | LR: 1.0e-03
Ep 212 | T_Loss: 0.0128 T_Acc@1: 0.5612 T_Acc@5: 0.9444 | V_Loss: 0.0887 V_Acc@1: 0.1646 V_Acc@5: 0.5524 | LR: 1.0e-03
Ep 213 | T_Loss: 0.0127 T_Acc@1: 0.5646 T_Acc@5: 0.9420 | V_Loss: 0.0873 V_Acc@1: 0.1749 V_Acc@5: 0.5419 | LR: 1.0e-03
Ep 214 | T_Loss: 0.0122 T_Acc@1: 0.5642 T_Acc@5: 0.9478 | V_Loss: 0.0903 V_Acc@1: 0.1758 V_Acc@5: 0.5515 | LR: 1.0e-03
Ep 215 | T_Loss: 0.0131 T_Acc@1: 0.5473 T_Acc@5: 0.9375 | V_Loss: 0.0896 V_Acc@1: 0.1722 V_Acc@5: 0.5299 | LR: 1.0e-03
Ep 216 | T_Loss: 0.0123 T_Acc@1: 0.5753 T_Acc@5: 0.9480 | V_Loss: 0.0847 V_Acc@1: 0.1800 V_Acc@5: 0.5437 | LR: 1.0e-03
Ep 217 | T_Loss: 0.0120 T_Acc@1: 0.5724 T_Acc@5: 0.9490 | V_Loss: 0.0882 V_Acc@1: 0.1665 V_Acc@5: 0.5515 | LR: 1.0e-03
Ep 218 | T_Loss: 0.0130 T_Acc@1: 0.5602 T_Acc@5: 0.9393 | V_Loss: 0.0898 V_Acc@1: 0.1771 V_Acc@5: 0.5199 | LR: 1.0e-03
Ep 219 | T_Loss: 0.0120 T_Acc@1: 0.5784 T_Acc@5: 0.9511 | V_Loss: 0.0885 V_Acc@1: 0.1651 V_Acc@5: 0.5402 | LR: 1.0e-03
Ep 220 | T_Loss: 0.0111 T_Acc@1: 0.5764 T_Acc@5: 0.9571 | V_Loss: 0.0911 V_Acc@1: 0.1677 V_Acc@5: 0.5170 | LR: 1.0e-03
Ep 221 | T_Loss: 0.0114 T_Acc@1: 0.5819 T_Acc@5: 0.9511 | V_Loss: 0.0919 V_Acc@1: 0.1644 V_Acc@5: 0.5368 | LR: 1.0e-03
Ep 222 | T_Loss: 0.0114 T_Acc@1: 0.5853 T_Acc@5: 0.9525 | V_Loss: 0.0869 V_Acc@1: 0.1613 V_Acc@5: 0.5357 | LR: 1.0e-03
Ep 223 | T_Loss: 0.0117 T_Acc@1: 0.5750 T_Acc@5: 0.9480 | V_Loss: 0.0885 V_Acc@1: 0.1746 V_Acc@5: 0.5478 | LR: 1.0e-03
Ep 224 | T_Loss: 0.0114 T_Acc@1: 0.5904 T_Acc@5: 0.9534 | V_Loss: 0.0890 V_Acc@1: 0.1693 V_Acc@5: 0.5250 | LR: 1.0e-03
Ep 225 | T_Loss: 0.0111 T_Acc@1: 0.5812 T_Acc@5: 0.9536 | V_Loss: 0.0891 V_Acc@1: 0.1802 V_Acc@5: 0.5225 | LR: 1.0e-03
Ep 226 | T_Loss: 0.0107 T_Acc@1: 0.5947 T_Acc@5: 0.9583 | V_Loss: 0.0867 V_Acc@1: 0.1615 V_Acc@5: 0.5464 | LR: 1.0e-03
Ep 227 | T_Loss: 0.0110 T_Acc@1: 0.5937 T_Acc@5: 0.9556 | V_Loss: 0.0919 V_Acc@1: 0.1626 V_Acc@5: 0.5490 | LR: 1.0e-03
Ep 228 | T_Loss: 0.0104 T_Acc@1: 0.5949 T_Acc@5: 0.9629 | V_Loss: 0.0924 V_Acc@1: 0.1722 V_Acc@5: 0.5562 | LR: 1.0e-03
Ep 229 | T_Loss: 0.0104 T_Acc@1: 0.6153 T_Acc@5: 0.9614 | V_Loss: 0.0963 V_Acc@1: 0.1590 V_Acc@5: 0.5335 | LR: 1.0e-03
Ep 230 | T_Loss: 0.0122 T_Acc@1: 0.5694 T_Acc@5: 0.9433 | V_Loss: 0.0949 V_Acc@1: 0.1657 V_Acc@5: 0.5393 | LR: 1.0e-03
Ep 231 | T_Loss: 0.0120 T_Acc@1: 0.5892 T_Acc@5: 0.9480 | V_Loss: 0.0874 V_Acc@1: 0.1787 V_Acc@5: 0.5317 | LR: 1.0e-03
Ep 232 | T_Loss: 0.0111 T_Acc@1: 0.5917 T_Acc@5: 0.9563 | V_Loss: 0.0968 V_Acc@1: 0.1778 V_Acc@5: 0.5241 | LR: 1.0e-03
Ep 233 | T_Loss: 0.0105 T_Acc@1: 0.6045 T_Acc@5: 0.9570 | V_Loss: 0.0907 V_Acc@1: 0.1689 V_Acc@5: 0.5265 | LR: 1.0e-03
Ep 234 | T_Loss: 0.0108 T_Acc@1: 0.5945 T_Acc@5: 0.9587 | V_Loss: 0.0935 V_Acc@1: 0.1715 V_Acc@5: 0.5350 | LR: 1.0e-03
Ep 235 | T_Loss: 0.0103 T_Acc@1: 0.6102 T_Acc@5: 0.9625 | V_Loss: 0.0897 V_Acc@1: 0.1802 V_Acc@5: 0.5292 | LR: 1.0e-03
Ep 236 | T_Loss: 0.0105 T_Acc@1: 0.6079 T_Acc@5: 0.9581 | V_Loss: 0.0948 V_Acc@1: 0.1622 V_Acc@5: 0.5288 | LR: 1.0e-03
Ep 237 | T_Loss: 0.0104 T_Acc@1: 0.6078 T_Acc@5: 0.9596 | V_Loss: 0.0879 V_Acc@1: 0.1830 V_Acc@5: 0.5456 | LR: 1.0e-03
Ep 238 | T_Loss: 0.0103 T_Acc@1: 0.6170 T_Acc@5: 0.9610 | V_Loss: 0.0901 V_Acc@1: 0.1677 V_Acc@5: 0.5370 | LR: 1.0e-03
Ep 239 | T_Loss: 0.0105 T_Acc@1: 0.6099 T_Acc@5: 0.9565 | V_Loss: 0.0888 V_Acc@1: 0.1631 V_Acc@5: 0.5382 | LR: 1.0e-03
Ep 240 | T_Loss: 0.0099 T_Acc@1: 0.6106 T_Acc@5: 0.9654 | V_Loss: 0.0917 V_Acc@1: 0.1642 V_Acc@5: 0.5292 | LR: 1.0e-03
Ep 241 | T_Loss: 0.0095 T_Acc@1: 0.6343 T_Acc@5: 0.9650 | V_Loss: 0.0904 V_Acc@1: 0.1787 V_Acc@5: 0.5341 | LR: 1.0e-03
Ep 242 | T_Loss: 0.0092 T_Acc@1: 0.6296 T_Acc@5: 0.9681 | V_Loss: 0.0942 V_Acc@1: 0.1694 V_Acc@5: 0.5236 | LR: 1.0e-03
Ep 243 | T_Loss: 0.0095 T_Acc@1: 0.6354 T_Acc@5: 0.9690 | V_Loss: 0.0917 V_Acc@1: 0.1726 V_Acc@5: 0.5455 | LR: 1.0e-03
Ep 244 | T_Loss: 0.0096 T_Acc@1: 0.6336 T_Acc@5: 0.9683 | V_Loss: 0.0904 V_Acc@1: 0.1564 V_Acc@5: 0.5413 | LR: 1.0e-03
Ep 245 | T_Loss: 0.0103 T_Acc@1: 0.6178 T_Acc@5: 0.9607 | V_Loss: 0.0912 V_Acc@1: 0.1655 V_Acc@5: 0.5341 | LR: 1.0e-03
Ep 246 | T_Loss: 0.0095 T_Acc@1: 0.6379 T_Acc@5: 0.9701 | V_Loss: 0.0939 V_Acc@1: 0.1646 V_Acc@5: 0.5177 | LR: 1.0e-03
Ep 247 | T_Loss: 0.0096 T_Acc@1: 0.6359 T_Acc@5: 0.9699 | V_Loss: 0.0903 V_Acc@1: 0.1728 V_Acc@5: 0.5273 | LR: 1.0e-03
Ep 248 | T_Loss: 0.0091 T_Acc@1: 0.6559 T_Acc@5: 0.9694 | V_Loss: 0.0869 V_Acc@1: 0.1664 V_Acc@5: 0.5288 | LR: 1.0e-03
