id,scip_time,gnn_time,scip_nodes,gnn_nodes,scores
0,4.369842290878296,22.422274112701416,24,2.0,
1,3.930264711380005,55.012758016586304,61,2.0,
2,5.340601921081543,23.17245316505432,27,4.0,
3,11.512000322341919,43.40079855918884,217,2.0,
4,2.6762847900390625,45.05673813819885,13,4.0,
